t,phi1,phi2,p1,p2
48.80000, 0.00049, -0.07604, 3.96696, 2.07346
48.80100, 0.00238, -0.07585, 3.96690, 2.07498
48.80200, 0.00427, -0.07566, 3.96681, 2.07649
48.80300, 0.00615, -0.07546, 3.96668, 2.07800
48.80400, 0.00803, -0.07525, 3.96651, 2.07951
48.80500, 0.00991, -0.07505, 3.96630, 2.08102
48.80600, 0.01179, -0.07484, 3.96605, 2.08252
48.80700, 0.01367, -0.07462, 3.96577, 2.08402
48.80800, 0.01554, -0.07441, 3.96544, 2.08551
48.80900, 0.01741, -0.07418, 3.96508, 2.08701
48.81000, 0.01928, -0.07396, 3.96468, 2.08850
48.81100, 0.02115, -0.07373, 3.96425, 2.08998
48.81200, 0.02302, -0.07349, 3.96377, 2.09147
48.81300, 0.02488, -0.07326, 3.96326, 2.09295
48.81400, 0.02674, -0.07302, 3.96271, 2.09443
48.81500, 0.02860, -0.07277, 3.96212, 2.09590
48.81600, 0.03046, -0.07252, 3.96149, 2.09737
48.81700, 0.03231, -0.07227, 3.96083, 2.09884
48.81800, 0.03417, -0.07201, 3.96013, 2.10030
48.81900, 0.03602, -0.07175, 3.95939, 2.10176
48.82000, 0.03786, -0.07148, 3.95861, 2.10322
48.82100, 0.03971, -0.07121, 3.95779, 2.10467
48.82200, 0.04155, -0.07094, 3.95694, 2.10612
48.82300, 0.04339, -0.07066, 3.95605, 2.10757
48.82400, 0.04523, -0.07037, 3.95512, 2.10901
48.82500, 0.04706, -0.07009, 3.95416, 2.11045
48.82600, 0.04889, -0.06979, 3.95315, 2.11188
48.82700, 0.05072, -0.06950, 3.95211, 2.11331
48.82800, 0.05255, -0.06920, 3.95103, 2.11474
48.82900, 0.05437, -0.06889, 3.94992, 2.11616
48.83000, 0.05619, -0.06858, 3.94876, 2.11757
48.83100, 0.05801, -0.06827, 3.94757, 2.11899
48.83200, 0.05983, -0.06795, 3.94634, 2.12039
48.83300, 0.06164, -0.06762, 3.94508, 2.12180
48.83400, 0.06345, -0.06730, 3.94378, 2.12320
48.83500, 0.06525, -0.06696, 3.94244, 2.12459
48.83600, 0.06706, -0.06663, 3.94106, 2.12598
48.83700, 0.06886, -0.06628, 3.93964, 2.12737
48.83800, 0.07066, -0.06594, 3.93819, 2.12875
48.83900, 0.07245, -0.06558, 3.93670, 2.13012
48.84000, 0.07424, -0.06523, 3.93518, 2.13149
48.84100, 0.07603, -0.06487, 3.93362, 2.13286
48.84200, 0.07782, -0.06450, 3.93202, 2.13422
48.84300, 0.07960, -0.06413, 3.93038, 2.13557
48.84400, 0.08138, -0.06375, 3.92871, 2.13692
48.84500, 0.08315, -0.06337, 3.92700, 2.13827
48.84600, 0.08492, -0.06299, 3.92525, 2.13961
48.84700, 0.08669, -0.06259, 3.92347, 2.14094
48.84800, 0.08846, -0.06220, 3.92165, 2.14227
48.84900, 0.09022, -0.06180, 3.91979, 2.14359
48.85000, 0.09198, -0.06139, 3.91790, 2.14490
48.85100, 0.09373, -0.06098, 3.91597, 2.14621
48.85200, 0.09549, -0.06056, 3.91400, 2.14752
48.85300, 0.09723, -0.06014, 3.91200, 2.14882
48.85400, 0.09898, -0.05972, 3.90996, 2.15011
48.85500, 0.10072, -0.05929, 3.90789, 2.15139
48.85600, 0.10246, -0.05885, 3.90578, 2.15267
48.85700, 0.10419, -0.05841, 3.90363, 2.15394
48.85800, 0.10592, -0.05796, 3.90145, 2.15521
48.85900, 0.10765, -0.05751, 3.89923, 2.15647
48.86000, 0.10938, -0.05705, 3.89698, 2.15772
48.86100, 0.11110, -0.05659, 3.89469, 2.15897
48.86200, 0.11281, -0.05612, 3.89236, 2.16021
48.86300, 0.11452, -0.05565, 3.89000, 2.16144
48.86400, 0.11623, -0.05517, 3.88760, 2.16267
48.86500, 0.11794, -0.05469, 3.88517, 2.16388
48.86600, 0.11964, -0.05420, 3.88270, 2.16509
48.86700, 0.12134, -0.05371, 3.88020, 2.16630
48.86800, 0.12303, -0.05321, 3.87766, 2.16749
48.86900, 0.12472, -0.05270, 3.87509, 2.16868
48.87000, 0.12641, -0.05219, 3.87248, 2.16986
48.87100, 0.12809, -0.05168, 3.86984, 2.17103
48.87200, 0.12977, -0.05116, 3.86716, 2.17220
48.87300, 0.13144, -0.05063, 3.86444, 2.17336
48.87400, 0.13311, -0.05010, 3.86170, 2.17450
48.87500, 0.13478, -0.04956, 3.85891, 2.17565
48.87600, 0.13644, -0.04902, 3.85610, 2.17678
48.87700, 0.13810, -0.04847, 3.85324, 2.17790
48.87800, 0.13975, -0.04792, 3.85036, 2.17902
48.87900, 0.14140, -0.04736, 3.84744, 2.18012
48.88000, 0.14305, -0.04680, 3.84448, 2.18122
48.88100, 0.14469, -0.04623, 3.84149, 2.18231
48.88200, 0.14633, -0.04565, 3.83847, 2.18339
48.88300, 0.14796, -0.04507, 3.83541, 2.18446
48.88400, 0.14959, -0.04448, 3.83232, 2.18552
48.88500, 0.15122, -0.04389, 3.82920, 2.18657
48.88600, 0.15284, -0.04330, 3.82604, 2.18762
48.88700, 0.15445, -0.04269, 3.82285, 2.18865
48.88800, 0.15607, -0.04209, 3.81962, 2.18967
48.88900, 0.15767, -0.04147, 3.81636, 2.19069
48.89000, 0.15928, -0.04085, 3.81307, 2.19169
48.89100, 0.16088, -0.04023, 3.80974, 2.19269
48.89200, 0.16247, -0.03960, 3.80639, 2.19367
48.89300, 0.16406, -0.03896, 3.80299, 2.19464
48.89400, 0.16565, -0.03832, 3.79957, 2.19561
48.89500, 0.16723, -0.03767, 3.79611, 2.19656
48.89600, 0.16881, -0.03702, 3.79262, 2.19750
48.89700, 0.17038, -0.03636, 3.78910, 2.19843
48.89800, 0.17195, -0.03570, 3.78555, 2.19935
48.89900, 0.17352, -0.03503, 3.78196, 2.20026
48.90000, 0.17508, -0.03436, 3.77834, 2.20116
48.90100, 0.17663, -0.03368, 3.77469, 2.20205
48.90200, 0.17819, -0.03299, 3.77100, 2.20293
48.90300, 0.17973, -0.03230, 3.76729, 2.20379
48.90400, 0.18127, -0.03160, 3.76354, 2.20464
48.90500, 0.18281, -0.03090, 3.75976, 2.20549
48.90600, 0.18435, -0.03019, 3.75595, 2.20632
48.90700, 0.18587, -0.02948, 3.75211, 2.20713
48.90800, 0.18740, -0.02876, 3.74823, 2.20794
48.90900, 0.18892, -0.02804, 3.74433, 2.20873
48.91000, 0.19043, -0.02731, 3.74039, 2.20951
48.91100, 0.19194, -0.02657, 3.73642, 2.21028
48.91200, 0.19345, -0.02583, 3.73243, 2.21104
48.91300, 0.19495, -0.02508, 3.72840, 2.21178
48.91400, 0.19644, -0.02433, 3.72434, 2.21251
48.91500, 0.19794, -0.02357, 3.72025, 2.21323
48.91600, 0.19942, -0.02281, 3.71613, 2.21393
48.91700, 0.20091, -0.02204, 3.71197, 2.21463
48.91800, 0.20238, -0.02127, 3.70779, 2.21530
48.91900, 0.20386, -0.02049, 3.70358, 2.21597
48.92000, 0.20532, -0.01970, 3.69934, 2.21662
48.92100, 0.20679, -0.01891, 3.69507, 2.21726
48.92200, 0.20825, -0.01812, 3.69077, 2.21788
48.92300, 0.20970, -0.01731, 3.68644, 2.21849
48.92400, 0.21115, -0.01651, 3.68208, 2.21908
48.92500, 0.21259, -0.01569, 3.67769, 2.21967
48.92600, 0.21403, -0.01488, 3.67327, 2.22023
48.92700, 0.21547, -0.01405, 3.66882, 2.22078
48.92800, 0.21690, -0.01322, 3.66434, 2.22132
48.92900, 0.21832, -0.01239, 3.65984, 2.22184
48.93000, 0.21974, -0.01155, 3.65530, 2.22235
48.93100, 0.22116, -0.01071, 3.65074, 2.22284
48.93200, 0.22257, -0.00985, 3.64615, 2.22332
48.93300, 0.22397, -0.00900, 3.64153, 2.22378
48.93400, 0.22537, -0.00814, 3.63688, 2.22423
48.93500, 0.22677, -0.00727, 3.63220, 2.22466
48.93600, 0.22816, -0.00640, 3.62750, 2.22508
48.93700, 0.22954, -0.00552, 3.62276, 2.22548
48.93800, 0.23093, -0.00464, 3.61800, 2.22586
48.93900, 0.23230, -0.00375, 3.61322, 2.22623
48.94000, 0.23367, -0.00286, 3.60840, 2.22658
48.94100, 0.23504, -0.00196, 3.60356, 2.22692
48.94200, 0.23640, -0.00105, 3.59869, 2.22724
48.94300, 0.23776, -0.00015, 3.59379, 2.22754
48.94400, 0.23911, 0.00077, 3.58887, 2.22782
48.94500, 0.24045, 0.00169, 3.58392, 2.22809
48.94600, 0.24180, 0.00261, 3.57894, 2.22834
48.94700, 0.24313, 0.00354, 3.57394, 2.22858
48.94800, 0.24446, 0.00448, 3.56891, 2.22879
48.94900, 0.24579, 0.00542, 3.56385, 2.22899
48.95000, 0.24711, 0.00637, 3.55877, 2.22918
48.95100, 0.24843, 0.00732, 3.55366, 2.22934
48.95200, 0.24974, 0.00827, 3.54852, 2.22949
48.95300, 0.25105, 0.00923, 3.54336, 2.22962
48.95400, 0.25235, 0.01020, 3.53818, 2.22973
48.95500, 0.25364, 0.01117, 3.53297, 2.22982
48.95600, 0.25493, 0.01215, 3.52773, 2.22989
48.95700, 0.25622, 0.01313, 3.52247, 2.22995
48.95800, 0.25750, 0.01412, 3.51718, 2.22999
48.95900, 0.25878, 0.01511, 3.51187, 2.23001
48.96000, 0.26005, 0.01610, 3.50653, 2.23000
48.96100, 0.26131, 0.01711, 3.50117, 2.22999
48.96200, 0.26258, 0.01811, 3.49578, 2.22995
48.96300, 0.26383, 0.01912, 3.49037, 2.22989
48.96400, 0.26508, 0.02014, 3.48494, 2.22981
48.96500, 0.26633, 0.02116, 3.47948, 2.22972
48.96600, 0.26757, 0.02219, 3.47400, 2.22960
48.96700, 0.26880, 0.02322, 3.46849, 2.22947
48.96800, 0.27003, 0.02425, 3.46296, 2.22931
48.96900, 0.27126, 0.02529, 3.45740, 2.22913
48.97000, 0.27248, 0.02634, 3.45183, 2.22894
48.97100, 0.27370, 0.02739, 3.44623, 2.22872
48.97200, 0.27491, 0.02845, 3.44060, 2.22849
48.97300, 0.27611, 0.02951, 3.43495, 2.22823
48.97400, 0.27731, 0.03057, 3.42928, 2.22795
48.97500, 0.27851, 0.03164, 3.42359, 2.22766
48.97600, 0.27970, 0.03271, 3.41788, 2.22734
48.97700, 0.28088, 0.03379, 3.41214, 2.22700
48.97800, 0.28206, 0.03487, 3.40638, 2.22664
48.97900, 0.28323, 0.03596, 3.40059, 2.22625
48.98000, 0.28440, 0.03705, 3.39479, 2.22585
48.98100, 0.28557, 0.03815, 3.38896, 2.22543
48.98200, 0.28673, 0.03925, 3.38311, 2.22498
48.98300, 0.28788, 0.04036, 3.37724, 2.22451
48.98400, 0.28903, 0.04147, 3.37135, 2.22402
48.98500, 0.29017, 0.04258, 3.36544, 2.22351
48.98600, 0.29131, 0.04370, 3.35950, 2.22298
48.98700, 0.29245, 0.04483, 3.35355, 2.22242
48.98800, 0.29357, 0.04596, 3.34757, 2.22184
48.98900, 0.29470, 0.04709, 3.34157, 2.22124
48.99000, 0.29582, 0.04822, 3.33555, 2.22062
48.99100, 0.29693, 0.04937, 3.32951, 2.21998
48.99200, 0.29804, 0.05051, 3.32345, 2.21931
48.99300, 0.29914, 0.05166, 3.31737, 2.21862
48.99400, 0.30024, 0.05281, 3.31127, 2.21790
48.99500, 0.30133, 0.05397, 3.30515, 2.21717
48.99600, 0.30242, 0.05514, 3.29901, 2.21641
48.99700, 0.30350, 0.05630, 3.29285, 2.21562
48.99800, 0.30458, 0.05747, 3.28667, 2.21482
48.99900, 0.30565, 0.05865, 3.28047, 2.21399
49.00000, 0.30672, 0.05983, 3.27425, 2.21313
49.00100, 0.30778, 0.06101, 3.26801, 2.21225
49.00200, 0.30884, 0.06220, 3.26175, 2.21135
49.00300, 0.30989, 0.06339, 3.25548, 2.21043
49.00400, 0.31093, 0.06458, 3.24918, 2.20948
49.00500, 0.31198, 0.06578, 3.24287, 2.20851
49.00600, 0.31301, 0.06698, 3.23653, 2.20751
49.00700, 0.31404, 0.06819, 3.23018, 2.20649
49.00800, 0.31507, 0.06940, 3.22381, 2.20544
49.00900, 0.31609, 0.07061, 3.21742, 2.20437
49.01000, 0.31711, 0.07183, 3.21101, 2.20328
49.01100, 0.31812, 0.07305, 3.20459, 2.20216
49.01200, 0.31913, 0.07428, 3.19815, 2.20101
49.01300, 0.32013, 0.07551, 3.19168, 2.19984
49.01400, 0.32112, 0.07674, 3.18521, 2.19865
49.01500, 0.32212, 0.07798, 3.17871, 2.19743
49.01600, 0.32310, 0.07922, 3.17220, 2.19618
49.01700, 0.32408, 0.08046, 3.16567, 2.19492
49.01800, 0.32506, 0.08171, 3.15912, 2.19362
49.01900, 0.32603, 0.08296, 3.15255, 2.19230
49.02000, 0.32700, 0.08421, 3.14597, 2.19095
49.02100, 0.32796, 0.08547, 3.13937, 2.18958
49.02200, 0.32891, 0.08673, 3.13275, 2.18818
49.02300, 0.32986, 0.08799, 3.12612, 2.18676
49.02400, 0.33081, 0.08926, 3.11947, 2.18531
49.02500, 0.33175, 0.09053, 3.11281, 2.18384
49.02600, 0.33269, 0.09180, 3.10613, 2.18234
49.02700, 0.33362, 0.09308, 3.09943, 2.18081
49.02800, 0.33454, 0.09436, 3.09272, 2.17926
49.02900, 0.33547, 0.09565, 3.08599, 2.17768
49.03000, 0.33638, 0.09693, 3.07924, 2.17607
49.03100, 0.33729, 0.09822, 3.07248, 2.17444
49.03200, 0.33820, 0.09952, 3.06570, 2.17278
49.03300, 0.33910, 0.10081, 3.05891, 2.17110
49.03400, 0.34000, 0.10211, 3.05210, 2.16938
49.03500, 0.34089, 0.10341, 3.04528, 2.16764
49.03600, 0.34178, 0.10472, 3.03844, 2.16588
49.03700, 0.34266, 0.10602, 3.03159, 2.16409
49.03800, 0.34354, 0.10733, 3.02472, 2.16227
49.03900, 0.34441, 0.10865, 3.01784, 2.16042
49.04000, 0.34528, 0.10996, 3.01095, 2.15855
49.04100, 0.34614, 0.11128, 3.00403, 2.15665
49.04200, 0.34700, 0.11260, 2.99711, 2.15472
49.04300, 0.34785, 0.11393, 2.99017, 2.15277
49.04400, 0.34870, 0.11526, 2.98322, 2.15078
49.04500, 0.34954, 0.11659, 2.97625, 2.14877
49.04600, 0.35038, 0.11792, 2.96927, 2.14674
49.04700, 0.35121, 0.11925, 2.96227, 2.14467
49.04800, 0.35204, 0.12059, 2.95526, 2.14258
49.04900, 0.35286, 0.12193, 2.94824, 2.14046
49.05000, 0.35368, 0.12327, 2.94120, 2.13831
49.05100, 0.35450, 0.12461, 2.93415, 2.13614
49.05200, 0.35531, 0.12596, 2.92708, 2.13394
49.05300, 0.35611, 0.12731, 2.92001, 2.13171
49.05400, 0.35691, 0.12866, 2.91292, 2.12945
49.05500, 0.35771, 0.13001, 2.90581, 2.12716
49.05600, 0.35850, 0.13137, 2.89870, 2.12485
49.05700, 0.35928, 0.13273, 2.89157, 2.12250
49.05800, 0.36007, 0.13409, 2.88443, 2.12013
49.05900, 0.36084, 0.13545, 2.87727, 2.11774
49.06000, 0.36161, 0.13681, 2.87011, 2.11531
49.06100, 0.36238, 0.13818, 2.86293, 2.11285
49.06200, 0.36315, 0.13955, 2.85573, 2.11037
49.06300, 0.36390, 0.14092, 2.84853, 2.10786
49.06400, 0.36466, 0.14229, 2.84131, 2.10532
49.06500, 0.36541, 0.14366, 2.83409, 2.10275
49.06600, 0.36615, 0.14504, 2.82685, 2.10015
49.06700, 0.36689, 0.14641, 2.81959, 2.09753
49.06800, 0.36763, 0.14779, 2.81233, 2.09488
49.06900, 0.36836, 0.14917, 2.80506, 2.09219
49.07000, 0.36908, 0.15056, 2.79777, 2.08948
49.07100, 0.36980, 0.15194, 2.79047, 2.08674
49.07200, 0.37052, 0.15332, 2.78316, 2.08398
49.07300, 0.37123, 0.15471, 2.77584, 2.08118
49.07400, 0.37194, 0.15610, 2.76851, 2.07836
49.07500, 0.37265, 0.15749, 2.76116, 2.07550
49.07600, 0.37335, 0.15888, 2.75381, 2.07262
49.07700, 0.37404, 0.16027, 2.74644, 2.06971
49.07800, 0.37473, 0.16166, 2.73907, 2.06677
49.07900, 0.37542, 0.16306, 2.73168, 2.06380
49.08000, 0.37610, 0.16446, 2.72428, 2.06080
49.08100, 0.37678, 0.16585, 2.71687, 2.05778
49.08200, 0.37745, 0.16725, 2.70945, 2.05472
49.08300, 0.37812, 0.16865, 2.70202, 2.05164
49.08400, 0.37878, 0.17005, 2.69458, 2.04853
49.08500, 0.37944, 0.17145, 2.68713, 2.04538
49.08600, 0.38010, 0.17285, 2.67967, 2.04221
49.08700, 0.38075, 0.17426, 2.67220, 2.03902
49.08800, 0.38140, 0.17566, 2.66472, 2.03579
49.08900, 0.38204, 0.17707, 2.65723, 2.03253
49.09000, 0.38268, 0.17847, 2.64973, 2.02924
49.09100, 0.38331, 0.17988, 2.64222, 2.02593
49.09200, 0.38394, 0.18128, 2.63470, 2.02259
49.09300, 0.38457, 0.18269, 2.62717, 2.01921
49.09400, 0.38519, 0.18410, 2.61963, 2.01581
49.09500, 0.38581, 0.18551, 2.61209, 2.01238
49.09600, 0.38642, 0.18692, 2.60453, 2.00892
49.09700, 0.38703, 0.18833, 2.59696, 2.00543
49.09800, 0.38763, 0.18974, 2.58938, 2.00192
49.09900, 0.38824, 0.19115, 2.58180, 1.99837
49.10000, 0.38883, 0.19256, 2.57420, 1.99479
49.10100, 0.38943, 0.19397, 2.56660, 1.99119
49.10200, 0.39002, 0.19538, 2.55899, 1.98756
49.10300, 0.39060, 0.19680, 2.55136, 1.98389
49.10400, 0.39118, 0.19821, 2.54373, 1.98020
49.10500, 0.39176, 0.19962, 2.53609, 1.97648
49.10600, 0.39233, 0.20103, 2.52845, 1.97274
49.10700, 0.39290, 0.20244, 2.52079, 1.96896
49.10800, 0.39347, 0.20386, 2.51312, 1.96515
49.10900, 0.39403, 0.20527, 2.50545, 1.96132
49.11000, 0.39458, 0.20668, 2.49777, 1.95745
49.11100, 0.39514, 0.20809, 2.49008, 1.95356
49.11200, 0.39569, 0.20950, 2.48238, 1.94964
49.11300, 0.39623, 0.21091, 2.47467, 1.94569
49.11400, 0.39677, 0.21232, 2.46696, 1.94171
49.11500, 0.39731, 0.21374, 2.45923, 1.93770
49.11600, 0.39785, 0.21515, 2.45150, 1.93366
49.11700, 0.39838, 0.21656, 2.44376, 1.92960
49.11800, 0.39890, 0.21796, 2.43602, 1.92551
49.11900, 0.39943, 0.21937, 2.42826, 1.92138
49.12000, 0.39995, 0.22078, 2.42050, 1.91723
49.12100, 0.40046, 0.22219, 2.41273, 1.91305
49.12200, 0.40097, 0.22360, 2.40495, 1.90884
49.12300, 0.40148, 0.22500, 2.39716, 1.90461
49.12400, 0.40199, 0.22641, 2.38937, 1.90034
49.12500, 0.40249, 0.22781, 2.38157, 1.89605
49.12600, 0.40299, 0.22922, 2.37376, 1.89173
49.12700, 0.40348, 0.23062, 2.36595, 1.88738
49.12800, 0.40397, 0.23202, 2.35812, 1.88300
49.12900, 0.40446, 0.23342, 2.35029, 1.87859
49.13000, 0.40494, 0.23482, 2.34245, 1.87416
49.13100, 0.40542, 0.23622, 2.33461, 1.86969
49.13200, 0.40590, 0.23762, 2.32676, 1.86520
49.13300, 0.40637, 0.23902, 2.31890, 1.86068
49.13400, 0.40684, 0.24041, 2.31103, 1.85613
49.13500, 0.40731, 0.24181, 2.30316, 1.85156
49.13600, 0.40777, 0.24320, 2.29528, 1.84695
49.13700, 0.40823, 0.24459, 2.28739, 1.84232
49.13800, 0.40868, 0.24598, 2.27950, 1.83766
49.13900, 0.40914, 0.24737, 2.27160, 1.83297
49.14000, 0.40958, 0.24876, 2.26370, 1.82826
49.14100, 0.41003, 0.25014, 2.25578, 1.82351
49.14200, 0.41047, 0.25153, 2.24786, 1.81874
49.14300, 0.41091, 0.25291, 2.23994, 1.81394
49.14400, 0.41135, 0.25429, 2.23200, 1.80912
49.14500, 0.41178, 0.25567, 2.22406, 1.80426
49.14600, 0.41221, 0.25705, 2.21612, 1.79938
49.14700, 0.41264, 0.25842, 2.20817, 1.79447
49.14800, 0.41306, 0.25980, 2.20021, 1.78954
49.14900, 0.41348, 0.26117, 2.19224, 1.78457
49.15000, 0.41390, 0.26254, 2.18427, 1.77958
49.15100, 0.41431, 0.26391, 2.17629, 1.77456
49.15200, 0.41472, 0.26527, 2.16831, 1.76952
49.15300, 0.41513, 0.26663, 2.16032, 1.76445
49.15400, 0.41554, 0.26800, 2.15233, 1.75935
49.15500, 0.41594, 0.26936, 2.14433, 1.75422
49.15600, 0.41634, 0.27071, 2.13632, 1.74907
49.15700, 0.41673, 0.27207, 2.12831, 1.74389
49.15800, 0.41713, 0.27342, 2.12029, 1.73868
49.15900, 0.41752, 0.27477, 2.11226, 1.73345
49.16000, 0.41790, 0.27612, 2.10423, 1.72819
49.16100, 0.41829, 0.27746, 2.09620, 1.72290
49.16200, 0.41867, 0.27880, 2.08815, 1.71759
49.16300, 0.41905, 0.28014, 2.08011, 1.71225
49.16400, 0.41942, 0.28148, 2.07205, 1.70688
49.16500, 0.41980, 0.28282, 2.06399, 1.70149
49.16600, 0.42017, 0.28415, 2.05593, 1.69607
49.16700, 0.42053, 0.28548, 2.04786, 1.69062
49.16800, 0.42090, 0.28681, 2.03978, 1.68515
49.16900, 0.42126, 0.28813, 2.03170, 1.67966
49.17000, 0.42162, 0.28945, 2.02362, 1.67413
49.17100, 0.42198, 0.29077, 2.01553, 1.66858
49.17200, 0.42233, 0.29208, 2.00743, 1.66301
49.17300, 0.42268, 0.29339, 1.99933, 1.65741
49.17400, 0.42303, 0.29470, 1.99122, 1.65178
49.17500, 0.42338, 0.29601, 1.98311, 1.64613
49.17600, 0.42372, 0.29731, 1.97499, 1.64045
49.17700, 0.42406, 0.29861, 1.96687, 1.63475
49.17800, 0.42440, 0.29991, 1.95874, 1.62902
49.17900, 0.42473, 0.30120, 1.95061, 1.62327
49.18000, 0.42507, 0.30249, 1.94247, 1.61749
49.18100, 0.42540, 0.30378, 1.93432, 1.61169
49.18200, 0.42573, 0.30506, 1.92618, 1.60586
49.18300, 0.42605, 0.30634, 1.91802, 1.60001
49.18400, 0.42638, 0.30761, 1.90987, 1.59413
49.18500, 0.42670, 0.30889, 1.90170, 1.58823
49.18600, 0.42702, 0.31015, 1.89354, 1.58230
49.18700, 0.42733, 0.31142, 1.88536, 1.57635
49.18800, 0.42765, 0.31268, 1.87719, 1.57038
49.18900, 0.42796, 0.31394, 1.86900, 1.56438
49.19000, 0.42827, 0.31519, 1.86082, 1.55835
49.19100, 0.42858, 0.31644, 1.85263, 1.55230
49.19200, 0.42888, 0.31769, 1.84443, 1.54623
49.19300, 0.42918, 0.31893, 1.83623, 1.54013
49.19400, 0.42949, 0.32017, 1.82802, 1.53401
49.19500, 0.42978, 0.32140, 1.81982, 1.52787
49.19600, 0.43008, 0.32263, 1.81160, 1.52170
49.19700, 0.43037, 0.32386, 1.80338, 1.51551
49.19800, 0.43067, 0.32508, 1.79516, 1.50929
49.19900, 0.43096, 0.32630, 1.78693, 1.50305
49.20000, 0.43124, 0.32751, 1.77870, 1.49679
49.20100, 0.43153, 0.32872, 1.77046, 1.49051
49.20200, 0.43181, 0.32993, 1.76222, 1.48420
49.20300, 0.43210, 0.33113, 1.75398, 1.47787
49.20400, 0.43238, 0.33232, 1.74573, 1.47151
49.20500, 0.43265, 0.33351, 1.73747, 1.46514
49.20600, 0.43293, 0.33470, 1.72921, 1.45874
49.20700, 0.43320, 0.33589, 1.72095, 1.45232
49.20800, 0.43348, 0.33706, 1.71268, 1.44587
49.20900, 0.43375, 0.33824, 1.70441, 1.43940
49.21000, 0.43401, 0.33941, 1.69614, 1.43292
49.21100, 0.43428, 0.34057, 1.68786, 1.42640
49.21200, 0.43454, 0.34173, 1.67958, 1.41987
49.21300, 0.43481, 0.34289, 1.67129, 1.41332
49.21400, 0.43507, 0.34404, 1.66300, 1.40674
49.21500, 0.43533, 0.34518, 1.65470, 1.40014
49.21600, 0.43558, 0.34632, 1.64640, 1.39352
49.21700, 0.43584, 0.34746, 1.63810, 1.38688
49.21800, 0.43609, 0.34859, 1.62979, 1.38021
49.21900, 0.43635, 0.34971, 1.62148, 1.37353
49.22000, 0.43660, 0.35084, 1.61316, 1.36682
49.22100, 0.43684, 0.35195, 1.60484, 1.36009
49.22200, 0.43709, 0.35306, 1.59652, 1.35334
49.22300, 0.43734, 0.35417, 1.58819, 1.34658
49.22400, 0.43758, 0.35527, 1.57986, 1.33979
49.22500, 0.43782, 0.35636, 1.57153, 1.33297
49.22600, 0.43806, 0.35745, 1.56319, 1.32614
49.22700, 0.43830, 0.35854, 1.55484, 1.31929
49.22800, 0.43854, 0.35962, 1.54650, 1.31242
49.22900, 0.43878, 0.36069, 1.53815, 1.30553
49.23000, 0.43901, 0.36176, 1.52979, 1.29861
49.23100, 0.43924, 0.36282, 1.52144, 1.29168
49.23200, 0.43947, 0.36388, 1.51308, 1.28473
49.23300, 0.43970, 0.36493, 1.50471, 1.27776
49.23400, 0.43993, 0.36598, 1.49634, 1.27077
49.23500, 0.44016, 0.36702, 1.48797, 1.26376
49.23600, 0.44039, 0.36805, 1.47959, 1.25673
49.23700, 0.44061, 0.36908, 1.47121, 1.24968
49.23800, 0.44083, 0.37011, 1.46283, 1.24261
49.23900, 0.44105, 0.37112, 1.45444, 1.23552
49.24000, 0.44127, 0.37214, 1.44605, 1.22841
49.24100, 0.44149, 0.37314, 1.43766, 1.22129
49.24200, 0.44171, 0.37414, 1.42926, 1.21414
49.24300, 0.44193, 0.37514, 1.42086, 1.20698
49.24400, 0.44214, 0.37613, 1.41246, 1.19980
49.24500, 0.44236, 0.37711, 1.40405, 1.19260
49.24600, 0.44257, 0.37809, 1.39564, 1.18538
49.24700, 0.44278, 0.37906, 1.38722, 1.17814
49.24800, 0.44299, 0.38002, 1.37881, 1.17089
49.24900, 0.44320, 0.38098, 1.37038, 1.16362
49.25000, 0.44341, 0.38193, 1.36196, 1.15633
49.25100, 0.44361, 0.38288, 1.35353, 1.14902
49.25200, 0.44382, 0.38382, 1.34510, 1.14170
49.25300, 0.44402, 0.38476, 1.33666, 1.13436
49.25400, 0.44423, 0.38568, 1.32823, 1.12700
49.25500, 0.44443, 0.38661, 1.31978, 1.11962
49.25600, 0.44463, 0.38752, 1.31134, 1.11223
49.25700, 0.44483, 0.38843, 1.30289, 1.10482
49.25800, 0.44503, 0.38933, 1.29444, 1.09739
49.25900, 0.44522, 0.39023, 1.28599, 1.08995
49.26000, 0.44542, 0.39112, 1.27753, 1.08249
49.26100, 0.44562, 0.39200, 1.26907, 1.07501
49.26200, 0.44581, 0.39288, 1.26060, 1.06752
49.26300, 0.44600, 0.39375, 1.25213, 1.06001
49.26400, 0.44620, 0.39461, 1.24366, 1.05249
49.26500, 0.44639, 0.39547, 1.23519, 1.04495
49.26600, 0.44658, 0.39632, 1.22671, 1.03740
49.26700, 0.44677, 0.39717, 1.21823, 1.02982
49.26800, 0.44696, 0.39800, 1.20975, 1.02224
49.26900, 0.44715, 0.39883, 1.20126, 1.01464
49.27000, 0.44733, 0.39966, 1.19277, 1.00702
49.27100, 0.44752, 0.40048, 1.18428, 0.99939
49.27200, 0.44770, 0.40129, 1.17578, 0.99174
49.27300, 0.44789, 0.40209, 1.16728, 0.98408
49.27400, 0.44807, 0.40289, 1.15878, 0.97640
49.27500, 0.44825, 0.40368, 1.15028, 0.96871
49.27600, 0.44844, 0.40446, 1.14177, 0.96101
49.27700, 0.44862, 0.40524, 1.13326, 0.95329
49.27800, 0.44880, 0.40601, 1.12474, 0.94556
49.27900, 0.44898, 0.40677, 1.11623, 0.93781
49.28000, 0.44915, 0.40753, 1.10771, 0.93005
49.28100, 0.44933, 0.40827, 1.09918, 0.92227
